customer_id,email,signup_date,age,gender
C100,a@mail.com,2022/05/27,30,F
C101,unknown,2023-04-09,30,M
C100,unknown,17/07/2022,30,
C100,a@mail.com,2022/08/20,30,
C101,a@mail.com,20/05/2023,25,M
C100,a@mail.com,2023/09/19,25,F
C_100,b@mail.com,2022/05/21,,
C_100,a@mail.com,2022-12-06,30,M
C100,b@mail.com,02/04/2022,30,
C100,a@mail.com,02/05/2022,25,
C_100,a@mail.com,2023-08-30,,
C_100,a@mail.com,2022/02/24,,
C100,a@mail.com,2023/10/18,25,F
C100,a@mail.com,2022-01-01,25,
C_100,unknown,2022-11-07,30,
C100,unknown,2022-08-11,30,F
C_100,unknown,25/01/2023,25,F
C100,unknown,2023-06-16,25,F
C_100,b@mail.com,2022/07/12,25,M
C_100,a@mail.com,2022/01/04,,F
C100,unknown,2022-12-23,30,M
C101,a@mail.com,2022/03/01,30,M
C100,b@mail.com,2022-01-03,30,
C101,a@mail.com,2022/04/13,25,F
C100,a@mail.com,2023-02-15,25,M
C101,b@mail.com,2023-10-27,,F
C_100,unknown,30/10/2022,30,M
C_100,a@mail.com,2023-07-11,,F
C101,a@mail.com,2023/02/15,,
C100,unknown,2022-04-06,30,
C101,b@mail.com,2022-01-25,,F
C101,unknown,2023-03-27,30,M
C_100,b@mail.com,23/11/2022,25,F
C101,a@mail.com,2023/09/05,30,
C101,b@mail.com,2023-05-22,25,F
C101,b@mail.com,2023-02-01,30,
C_100,a@mail.com,2022-01-14,30,
C_100,b@mail.com,2022-09-30,30,F
C_100,unknown,2023/01/16,25,F
C_100,unknown,20/04/2023,30,F
C_100,unknown,2023/06/26,30,
C100,a@mail.com,2022/09/01,,F
C101,unknown,31/08/2022,30,F
C100,unknown,2023-02-21,25,M
C101,b@mail.com,2023/11/01,,
C_100,b@mail.com,2023-11-19,30,
C101,a@mail.com,31/01/2023,30,F
C100,a@mail.com,2023/04/05,30,F
C_100,b@mail.com,2022-12-30,30,F
C_100,a@mail.com,2022-12-16,,F
C100,b@mail.com,15/04/2023,30,F
C100,a@mail.com,16/10/2023,30,F
C_100,b@mail.com,2022/03/05,25,M
C101,a@mail.com,2023/07/19,,M
C100,a@mail.com,2023/01/31,30,F
C100,b@mail.com,06/09/2022,30,F
C101,unknown,2023/11/11,30,
C100,a@mail.com,2023/09/22,,F
C_100,a@mail.com,2023-06-19,,M
C100,a@mail.com,13/07/2023,25,
C_100,b@mail.com,2023/10/05,25,M
C_100,a@mail.com,2022/04/19,30,M
C100,b@mail.com,2022-07-31,30,M
C101,a@mail.com,2023-07-29,,M
C101,b@mail.com,21/05/2022,25,M
C101,b@mail.com,2023/07/27,30,
C_100,b@mail.com,2022-02-15,,
C101,unknown,11/10/2022,25,M
C_100,unknown,11/12/2022,30,M
C100,b@mail.com,2022-02-16,25,M
C101,unknown,02/12/2023,30,F
C101,b@mail.com,2022-04-09,,F
C100,b@mail.com,26/04/2023,25,
C_100,a@mail.com,2023/11/14,,
C101,unknown,2022-11-10,30,M
C101,unknown,2022-04-05,25,F
C_100,unknown,2022/12/07,25,F
C100,a@mail.com,2022-03-24,25,F
C100,unknown,2023-04-30,25,M
C101,b@mail.com,2022/09/12,,
C100,a@mail.com,2023-07-23,25,F
C100,b@mail.com,2023-03-10,30,F
C_100,a@mail.com,2023/03/18,25,M
C101,b@mail.com,2022/05/18,30,F
C101,b@mail.com,2022-05-19,,F
C_100,b@mail.com,2023-10-28,30,
C_100,b@mail.com,2022/05/27,25,
C101,a@mail.com,24/06/2023,,
C100,b@mail.com,2023-10-19,30,
C100,unknown,2023/09/26,,
C100,a@mail.com,2023-05-25,25,M
C101,b@mail.com,2023-07-18,25,
C_100,b@mail.com,2022-09-23,,
C101,b@mail.com,2023/04/09,25,
C_100,unknown,17/08/2022,30,M
C101,a@mail.com,2022/04/24,,M
C100,b@mail.com,2022/03/28,30,F
C101,unknown,23/04/2022,,M
C101,unknown,2022-06-06,,F
C_100,a@mail.com,02/04/2022,30,
C100,unknown,2022/03/18,25,M
C101,b@mail.com,26/04/2023,,F
C100,b@mail.com,2022/06/30,25,M
C101,b@mail.com,2023-05-15,30,F
C100,a@mail.com,10/11/2023,25,M
C101,a@mail.com,30/08/2023,25,M
C100,b@mail.com,2022-03-22,25,F
C_100,b@mail.com,2022-09-03,25,M
C101,unknown,04/11/2022,,
C100,unknown,2023-11-28,25,M
C101,b@mail.com,15/10/2022,25,F
C100,a@mail.com,2022/05/28,,M
C101,a@mail.com,22/07/2022,25,M
C100,unknown,2022/06/15,,M
C100,b@mail.com,2022/01/08,,M
C101,unknown,2022-11-22,,M
C_100,unknown,03/05/2022,,F
C_100,b@mail.com,27/11/2023,,
C_100,a@mail.com,2022-05-28,25,
C_100,a@mail.com,2023-11-13,,
C100,unknown,2023-10-09,25,M
C_100,unknown,2023/09/30,25,F
C101,unknown,2023/11/04,,F
C100,b@mail.com,12/04/2022,30,F
C_100,unknown,2023-10-23,30,
C_100,b@mail.com,2023/09/20,25,
C101,b@mail.com,11/06/2022,25,F
C_100,b@mail.com,18/09/2022,30,
C101,b@mail.com,2022/04/21,,
C_100,a@mail.com,2022-08-24,30,M
C100,b@mail.com,19/07/2023,,
C101,b@mail.com,2022-07-22,25,M
C101,b@mail.com,2022-02-10,,
C_100,unknown,2022/03/24,30,F
C_100,unknown,20/10/2023,,F
C_100,a@mail.com,2023/11/29,30,
C101,b@mail.com,2022/10/25,25,M
C100,b@mail.com,2023/06/10,25,F
C_100,b@mail.com,12/07/2022,30,
C_100,b@mail.com,2023-04-02,30,M
C100,unknown,31/05/2023,25,F
C101,b@mail.com,2022/06/14,30,
C101,b@mail.com,12/03/2023,30,M
C101,unknown,2022/07/25,25,F
C_100,a@mail.com,2023-08-30,30,
C100,b@mail.com,25/05/2023,,M
C_100,a@mail.com,2023/05/04,25,F
C_100,a@mail.com,2023-01-26,,M
C100,a@mail.com,15/02/2023,30,F
C_100,unknown,2022/11/03,25,F
C_100,unknown,2022/10/03,,
C101,a@mail.com,2022-02-09,30,F
C100,a@mail.com,2022/10/02,30,
C_100,unknown,2022/12/27,30,F
C101,a@mail.com,2023-01-18,25,F
C_100,unknown,2022/03/13,25,
C100,unknown,25/06/2023,30,
C101,unknown,2023-06-28,25,
C100,b@mail.com,2023/09/18,,F
C100,a@mail.com,2022/08/11,30,M
C100,b@mail.com,22/10/2022,25,
C101,a@mail.com,2022/02/10,30,
C_100,b@mail.com,2022/12/11,,
C101,a@mail.com,2022-05-09,30,
C_100,a@mail.com,2023-06-16,30,
C101,a@mail.com,2023/06/12,30,M
C_100,a@mail.com,2022-10-08,,F
C100,b@mail.com,2022/03/12,25,M
C_100,a@mail.com,2022/07/22,30,F
C_100,a@mail.com,03/10/2022,25,F
C_100,a@mail.com,22/05/2022,30,
C_100,unknown,2022-12-08,30,
C_100,unknown,2022/01/16,25,M
C_100,a@mail.com,2022-02-22,30,
C_100,b@mail.com,2022-12-21,25,M
C101,unknown,2022/05/02,25,
C_100,b@mail.com,2022-08-27,,M
C_100,unknown,2022-05-31,30,
C101,a@mail.com,2022/12/30,25,
C101,b@mail.com,2022-11-30,25,F
C100,b@mail.com,2022-09-09,,M
C100,a@mail.com,2022/02/12,,
C100,unknown,29/05/2022,30,
C101,a@mail.com,19/08/2023,,
C101,unknown,2023-05-02,30,F
C100,unknown,21/07/2022,25,F
C_100,b@mail.com,2022-04-17,30,F
C_100,unknown,2023-06-14,,
C_100,a@mail.com,2023-06-25,,
C_100,a@mail.com,14/07/2023,,M
C_100,unknown,2022-07-02,25,F
C100,b@mail.com,2023-10-06,30,M
C100,a@mail.com,18/09/2022,30,
C_100,unknown,2022/09/15,30,M
C101,b@mail.com,2022/08/26,25,F
C_100,unknown,2022/04/17,,M
C101,b@mail.com,2023-04-27,30,F
C_100,a@mail.com,2023-01-05,30,M
C_100,unknown,10/04/2023,,F
C_100,b@mail.com,2023/04/01,,M
C_100,b@mail.com,17/08/2022,,M
C100,b@mail.com,23/02/2022,30,
C100,unknown,2022-10-14,30,
C_100,b@mail.com,09/08/2022,30,M
C_100,unknown,2022-07-28,25,M
C100,a@mail.com,2022/08/17,,M
C101,a@mail.com,2023-07-21,30,F
C101,b@mail.com,2023-11-29,30,
C100,a@mail.com,2023/02/13,,M
C101,unknown,2022/07/13,,M
C100,a@mail.com,2022-09-28,25,F
C101,b@mail.com,2022-11-23,30,M
C100,unknown,2023-02-07,30,M
C100,unknown,27/10/2022,25,
C100,a@mail.com,2023/06/02,30,M
C101,unknown,2022/11/30,30,F
C100,unknown,2023-11-19,,M
C101,unknown,2022/02/15,25,F
C_100,a@mail.com,05/10/2023,25,F
C100,b@mail.com,2022/07/09,25,M
C100,unknown,2022-06-12,,M
C101,b@mail.com,2023/03/07,30,M
C100,b@mail.com,2023/05/28,,
C101,unknown,2022/03/02,25,F
C100,b@mail.com,2023/09/22,25,F
C101,b@mail.com,21/08/2023,30,M
C100,unknown,2022/04/04,,F
C101,a@mail.com,2022/12/11,,M
C100,a@mail.com,2022-10-08,,M
C101,b@mail.com,2023-09-10,25,M
C100,b@mail.com,2023/07/08,25,
C100,unknown,2023-06-02,30,
C_100,b@mail.com,2022/08/05,,F
C101,b@mail.com,2022/04/05,25,M
C101,b@mail.com,19/03/2023,30,F
C_100,unknown,2023/01/09,30,
C100,unknown,2022-12-03,30,
C101,b@mail.com,25/10/2023,,
C100,a@mail.com,2023/11/26,25,F
C101,unknown,2023/01/13,25,M
C100,b@mail.com,27/05/2023,25,M
C100,b@mail.com,2023-03-16,30,
C101,a@mail.com,2023/04/03,30,M
C_100,a@mail.com,2023/05/23,30,F
C_100,unknown,2022-11-06,,F
C100,unknown,2023-05-24,,
C_100,b@mail.com,2023-06-06,30,M
C100,a@mail.com,10/07/2023,30,
C100,unknown,2023/03/26,25,M
C101,unknown,13/09/2022,25,M
C_100,a@mail.com,01/05/2023,30,M
C100,b@mail.com,2023/04/19,25,F
C_100,a@mail.com,2023/04/08,30,M
C_100,b@mail.com,2023-02-15,30,F
C_100,a@mail.com,2023/07/01,30,
C101,b@mail.com,2023-10-11,25,
C101,unknown,14/10/2023,,
C100,a@mail.com,19/02/2022,30,
C101,b@mail.com,2023/06/14,25,F
C101,unknown,27/04/2023,30,M
C_100,a@mail.com,2023-08-01,,F
C100,b@mail.com,2023-06-03,30,M
C101,unknown,06/07/2023,25,M
C_100,b@mail.com,2023/04/08,,
C_100,unknown,23/06/2022,,F
C101,unknown,2022-12-17,30,
C_100,b@mail.com,2023-04-02,25,F
C101,a@mail.com,2023-06-03,25,F
C_100,unknown,2022-09-29,,F
C100,b@mail.com,2022/07/08,,
C_100,unknown,2023/03/19,,
C100,b@mail.com,17/09/2023,,
C101,b@mail.com,2023/09/08,30,M
C101,unknown,2022-07-29,,F
C101,b@mail.com,2023-03-11,30,
C101,unknown,2022-12-28,25,
C_100,unknown,2022-04-24,,
C100,unknown,19/06/2023,,F
C100,b@mail.com,2023-09-06,30,M
C100,unknown,2022-10-19,30,
C101,b@mail.com,2023-06-21,,M
C101,b@mail.com,2022/09/11,30,M
C100,a@mail.com,03/01/2022,,
C_100,b@mail.com,2022/05/30,30,
C_100,unknown,2023/06/04,30,M
C100,unknown,2022-10-03,25,
C100,b@mail.com,09/05/2022,,M
C100,b@mail.com,2023/03/17,,M
C_100,a@mail.com,2022-02-02,30,M
C_100,unknown,2022-01-12,,M
C100,unknown,26/05/2022,30,
C101,b@mail.com,11/10/2023,25,F
C_100,b@mail.com,2023-11-21,,M
C101,a@mail.com,2023/06/22,30,M
C_100,a@mail.com,2023-10-31,25,
C_100,unknown,21/04/2023,25,
C_100,unknown,2022/09/21,25,
C101,unknown,22/09/2023,30,
C100,unknown,2022-06-09,30,M
C_100,unknown,2023-09-22,25,M
C_100,unknown,30/05/2023,,
C100,a@mail.com,22/04/2022,,
C_100,b@mail.com,22/12/2022,25,F
C101,a@mail.com,2022/06/03,30,M
C100,unknown,2022-09-25,30,F
C100,a@mail.com,2023/04/09,,M
C_100,a@mail.com,2023/08/24,25,M
C101,a@mail.com,2022/07/22,30,F
C_100,unknown,2023-10-07,,
C_100,b@mail.com,2022-05-03,25,M
C100,unknown,2023/11/28,25,M
C101,a@mail.com,2022-05-14,,
C100,unknown,2022/04/17,,F
C_100,a@mail.com,2023/05/09,30,M
C101,unknown,2022/03/31,25,F
C100,a@mail.com,2023-10-24,25,
C101,b@mail.com,2023/05/14,30,
C_100,a@mail.com,2022/08/15,,
C100,a@mail.com,2022/12/31,25,F
C101,b@mail.com,2022/12/25,,F
C100,b@mail.com,2022-12-04,25,F
C_100,a@mail.com,2023/07/11,,F
C100,b@mail.com,2022-04-14,25,M
C101,a@mail.com,2022/11/30,30,
C_100,b@mail.com,2022-04-28,30,
C100,unknown,2022-12-22,25,
C_100,a@mail.com,2023-10-30,,M
C_100,unknown,2023-04-21,25,M
C100,unknown,2023/10/13,30,F
C100,a@mail.com,24/06/2022,,M
C101,a@mail.com,2022/04/13,25,M
C100,a@mail.com,2023/03/05,,
C101,unknown,2022/09/13,25,
C_100,a@mail.com,2022-03-16,25,
C100,b@mail.com,2023/07/06,30,
C101,unknown,16/06/2022,30,F
C100,b@mail.com,2023/05/18,30,M
C_100,a@mail.com,05/08/2022,,M
C101,a@mail.com,07/01/2023,30,F
C100,b@mail.com,2023/01/04,30,F
C100,a@mail.com,2022/01/10,30,M
C_100,unknown,01/12/2022,,F
C101,unknown,01/11/2022,,
C100,unknown,2022/02/07,30,F
C100,a@mail.com,05/11/2022,,
C101,unknown,2023-11-21,25,M
C101,a@mail.com,2022-08-10,30,F
C100,a@mail.com,2022-02-28,25,
C_100,unknown,2022-12-12,30,M
C101,a@mail.com,2023-09-20,30,
C_100,a@mail.com,2022-07-03,30,F
C101,unknown,2022-02-27,,F
C100,a@mail.com,2023-11-28,30,M
C100,b@mail.com,23/04/2022,25,F
C100,a@mail.com,2022/09/22,,
C_100,b@mail.com,2022-05-08,25,M
C100,a@mail.com,24/03/2022,30,F
C101,a@mail.com,2023/09/09,,M
C_100,unknown,26/12/2022,,F
C_100,a@mail.com,2022-11-09,30,F
C100,unknown,2023-03-02,,F
C101,b@mail.com,2022/01/08,30,F
C_100,a@mail.com,2023/09/23,,
C101,unknown,2023-02-16,30,F
C101,unknown,06/09/2023,,
C100,unknown,2022-07-11,25,M
C100,unknown,23/08/2023,30,F
C100,unknown,2023/09/11,30,F
C100,b@mail.com,07/09/2022,30,
C100,b@mail.com,20/07/2022,25,M
C100,unknown,2022/11/27,25,F
C100,unknown,06/08/2022,25,M
C100,unknown,2023/10/19,30,F
C_100,a@mail.com,05/06/2023,25,F
C_100,a@mail.com,18/08/2022,25,
C100,a@mail.com,2022/01/06,,
C100,b@mail.com,2022/05/12,,M
C101,unknown,2023-02-17,,M
C_100,unknown,2022-07-05,,
C100,unknown,05/03/2023,30,F
C101,unknown,2023/01/03,25,
C100,a@mail.com,2022-06-17,,
C101,a@mail.com,29/10/2022,30,
C100,b@mail.com,2023-03-24,25,M
C101,unknown,2023-10-13,25,M
C_100,b@mail.com,23/07/2022,25,M
C_100,b@mail.com,2023-04-14,25,M
C_100,a@mail.com,2023/02/07,,
C100,a@mail.com,2022/03/21,30,F
C100,unknown,2022/10/01,30,F
C_100,b@mail.com,2023-08-15,25,M
C101,unknown,2023-07-14,30,
C_100,b@mail.com,2023/06/20,,
C_100,a@mail.com,2023-01-20,25,F
C101,unknown,14/04/2023,,F
C101,a@mail.com,18/05/2023,25,M
C100,b@mail.com,12/04/2022,,M
C100,b@mail.com,22/01/2022,30,
C101,a@mail.com,2022/08/13,25,F
C_100,b@mail.com,26/06/2022,30,
C101,a@mail.com,2022/11/05,30,F
C100,b@mail.com,2023-01-07,25,F
C101,b@mail.com,15/09/2022,30,
C101,unknown,09/10/2023,30,M
C_100,a@mail.com,23/11/2023,30,M
C101,unknown,13/10/2023,,M
C100,a@mail.com,2023-08-19,30,
C100,unknown,28/04/2022,25,M
C_100,unknown,2022/12/14,25,M
C100,a@mail.com,27/03/2023,,M
C_100,unknown,31/07/2022,30,
C_100,a@mail.com,02/04/2022,25,F
C101,a@mail.com,2023/09/26,25,M
C_100,unknown,2022/09/06,30,
C101,unknown,2023/07/22,30,
C100,b@mail.com,10/07/2022,,M
C100,b@mail.com,2022/09/12,25,M
C101,b@mail.com,2022/11/07,25,F
C_100,unknown,2022-03-30,30,
C_100,b@mail.com,02/05/2022,30,F
C100,a@mail.com,2023/05/28,25,F
C100,unknown,08/08/2023,30,
C_100,unknown,30/10/2022,,F
C100,unknown,2023/02/19,25,F
C101,b@mail.com,2022-04-25,,M
C_100,a@mail.com,09/09/2022,25,F
C101,unknown,2022/08/31,,
C100,b@mail.com,2022-03-27,,
C_100,b@mail.com,10/11/2022,,M
C_100,a@mail.com,31/07/2022,25,
C100,b@mail.com,2022-10-30,25,
C100,b@mail.com,2022-04-30,30,
C_100,a@mail.com,2022-07-06,25,F
C_100,b@mail.com,2023-06-08,30,F
C100,b@mail.com,2023/07/23,,F
C_100,unknown,2023-07-02,30,
C_100,unknown,2023/05/26,,
C100,b@mail.com,26/03/2023,30,
C100,a@mail.com,03/01/2023,30,
C100,b@mail.com,2022-04-14,25,
C_100,b@mail.com,15/10/2023,25,
C101,unknown,2022/08/03,25,F
C100,a@mail.com,2022/02/17,30,M
C101,a@mail.com,2022-10-22,30,F
C_100,b@mail.com,2023/01/02,25,M
C100,a@mail.com,2023/08/25,30,M
C101,a@mail.com,2022-05-25,25,M
C100,b@mail.com,2022-11-30,30,
C_100,a@mail.com,2022/06/30,25,M
C_100,unknown,2022/07/18,30,M
C101,b@mail.com,20/05/2022,30,F
C101,a@mail.com,2022/10/20,30,M
C101,b@mail.com,02/05/2022,25,
C100,a@mail.com,29/09/2023,,F
C101,a@mail.com,04/09/2022,,F
C100,a@mail.com,2022-10-13,25,M
C101,unknown,15/05/2022,25,
C101,b@mail.com,03/11/2022,30,
C_100,b@mail.com,2023-04-26,,M
C100,unknown,2022/02/18,,F
C100,unknown,2022/09/19,25,F
C100,a@mail.com,2023-09-13,,
C_100,unknown,2022-12-20,30,
C_100,b@mail.com,2023-01-30,25,
C_100,unknown,2022/02/10,30,M
C101,a@mail.com,2022/09/12,,M
C101,b@mail.com,2022-03-20,30,F
C101,unknown,09/09/2022,,M
C100,a@mail.com,23/05/2023,,M
C_100,unknown,05/09/2022,,M
C_100,b@mail.com,18/07/2023,30,
C_100,a@mail.com,2022/04/11,30,
C_100,a@mail.com,2022/06/20,,
C101,unknown,25/01/2022,30,F
C100,b@mail.com,2022-11-08,,M
C101,a@mail.com,15/02/2023,,F
C101,unknown,2022/02/20,30,M
C_100,b@mail.com,2023/05/21,,
C_100,unknown,24/06/2022,30,F
C100,unknown,14/01/2022,,F
C101,a@mail.com,01/12/2022,25,M
C101,b@mail.com,2022/02/15,30,F
C101,a@mail.com,2022-08-12,25,F
C101,a@mail.com,2022/02/10,30,
C101,b@mail.com,2022/01/06,,F
C100,unknown,26/08/2023,30,F
C100,b@mail.com,2022/12/22,30,
C_100,b@mail.com,06/02/2022,,F
C101,b@mail.com,2022-08-22,25,M
C101,unknown,2023/08/21,,F
C100,unknown,2023-10-05,,F
C_100,b@mail.com,2022/05/22,,
C101,unknown,2022/03/20,30,M
C101,unknown,2022-02-27,30,F
C101,b@mail.com,2022-10-22,25,M
C_100,b@mail.com,2023/08/05,,
C101,b@mail.com,03/06/2022,,M
C101,b@mail.com,2022-11-20,30,F
C100,b@mail.com,2023/09/16,25,
C100,unknown,2023-06-27,30,M
C_100,a@mail.com,30/10/2022,,M
C101,unknown,15/02/2023,30,M
C101,a@mail.com,02/07/2022,25,
C101,a@mail.com,2022/04/01,30,M
C100,unknown,2022-07-06,30,M
C_100,b@mail.com,06/12/2022,25,F
C101,a@mail.com,12/07/2023,,F
C101,unknown,05/04/2023,,
C_100,a@mail.com,14/02/2023,,
C101,a@mail.com,2022/06/10,25,
C101,b@mail.com,01/10/2022,25,M
C100,unknown,2022-07-08,25,
C101,b@mail.com,2022/04/14,30,F
C100,b@mail.com,2022-10-06,,M
C101,unknown,2023-04-05,25,M
C101,b@mail.com,2022/03/09,30,
C_100,a@mail.com,2022-10-11,25,
C100,unknown,2023-04-12,30,M
C101,b@mail.com,2022/05/03,,M
C100,b@mail.com,2023-03-13,30,F
C_100,b@mail.com,2022/05/28,,
C_100,b@mail.com,2022-09-15,,M
C_100,unknown,2023-09-27,25,F
C101,a@mail.com,01/08/2022,25,
C101,b@mail.com,2022/10/26,30,
C100,b@mail.com,10/09/2023,,F
C100,unknown,2023-06-11,25,F
C_100,a@mail.com,13/09/2023,,
C_100,b@mail.com,2023/03/29,30,M
C100,a@mail.com,08/06/2023,30,M
C101,b@mail.com,2022-08-12,25,F
C100,b@mail.com,2023-10-01,,M
C101,unknown,23/09/2022,,
C_100,b@mail.com,01/09/2023,30,M
C100,unknown,2023/02/17,,
C_100,a@mail.com,26/09/2023,30,M
C100,a@mail.com,2022-06-22,,F
C_100,unknown,2023-04-02,,M
C_100,unknown,2023/08/30,30,
C101,b@mail.com,2023/07/26,25,F
C100,a@mail.com,2023-02-23,25,F
C101,a@mail.com,2022/08/13,25,
C100,b@mail.com,07/08/2022,25,
C101,a@mail.com,2023/11/02,25,M
C_100,b@mail.com,2023-03-04,25,F
C_100,b@mail.com,09/08/2022,25,F
C101,a@mail.com,2023/10/11,,M
C_100,b@mail.com,2022-06-27,25,
C101,a@mail.com,2022-09-17,30,F
C101,unknown,2022/10/26,25,
C101,b@mail.com,2022-10-25,30,M
C101,a@mail.com,2022/02/01,30,
C100,b@mail.com,2022/06/02,25,F
C_100,unknown,2022-08-04,,M
C100,unknown,2023-07-24,30,F
C100,b@mail.com,2022/12/14,25,
C_100,b@mail.com,2023/09/29,,F
C_100,b@mail.com,19/10/2023,,F
C101,b@mail.com,2023/02/10,30,M
C101,unknown,2023/11/06,30,
C100,a@mail.com,08/11/2022,,F
C_100,a@mail.com,2022/12/09,30,
C_100,unknown,2022/03/04,25,
C100,unknown,2022/02/12,25,F
C_100,b@mail.com,2022/10/04,30,
C100,b@mail.com,2022/03/15,25,M
C_100,b@mail.com,2023-11-16,,M
C101,a@mail.com,2023/02/09,,M
C101,unknown,2022/09/20,30,
C101,unknown,12/06/2022,,F
C101,b@mail.com,09/08/2022,,M
C100,unknown,2022/09/04,25,
C101,unknown,2023-10-17,25,
C100,unknown,2023-06-15,25,M
C100,b@mail.com,10/03/2023,30,
C101,a@mail.com,02/06/2022,30,F
C_100,unknown,2023/07/27,,M
C100,a@mail.com,2023/07/19,,
C_100,b@mail.com,15/07/2022,25,F
C101,a@mail.com,08/06/2023,25,F
C101,unknown,2022/12/07,,M
C100,unknown,24/07/2023,25,M
C_100,a@mail.com,2023/04/08,,M
C101,a@mail.com,2023-01-29,30,F
C101,unknown,2022/06/27,,
C100,a@mail.com,2022/02/23,,
C100,unknown,2022/10/27,25,
C100,a@mail.com,2022-06-14,30,
C101,unknown,2022-06-30,30,F
C101,b@mail.com,2023/07/26,,M
C100,a@mail.com,2023/07/26,25,F
C101,a@mail.com,24/04/2022,30,
C_100,a@mail.com,14/02/2022,30,
C_100,b@mail.com,2022/10/01,,
C_100,a@mail.com,2022-10-20,30,
C100,b@mail.com,06/08/2022,25,
C_100,a@mail.com,2022/08/28,25,F
C100,b@mail.com,2022-03-18,30,
C101,a@mail.com,2022-10-14,30,F
C_100,unknown,02/03/2023,25,M
C_100,unknown,17/09/2023,25,M
C101,b@mail.com,2022/11/22,25,M
C_100,a@mail.com,2023-04-26,25,M
C100,b@mail.com,2022/06/29,30,M
C_100,a@mail.com,19/08/2023,30,
C101,b@mail.com,11/03/2022,30,M
C_100,a@mail.com,2023-06-22,30,F
C_100,b@mail.com,2023/02/13,30,
C_100,a@mail.com,13/07/2023,,
C101,unknown,2022/06/01,30,M
C101,unknown,2023/02/10,30,
C_100,a@mail.com,2022/05/11,25,F
C101,a@mail.com,21/11/2022,30,
C_100,b@mail.com,2023/09/03,30,M
C101,b@mail.com,14/05/2023,30,F
C_100,b@mail.com,2023-05-01,,F
C100,b@mail.com,2022/10/06,25,F
C100,a@mail.com,2022/03/17,30,M
C101,a@mail.com,29/05/2022,25,F
C_100,a@mail.com,30/01/2023,25,F
C100,b@mail.com,06/05/2022,,
C100,b@mail.com,2022/02/17,,M
C_100,a@mail.com,2022-06-14,25,
C101,b@mail.com,26/11/2022,,M
C_100,unknown,08/11/2022,25,M
C_100,a@mail.com,15/04/2023,30,
C100,b@mail.com,2023-07-26,,M
C100,a@mail.com,2022/08/02,25,
C100,b@mail.com,19/07/2022,,F
C_100,b@mail.com,2022/04/29,25,
C100,b@mail.com,2023-02-05,,
C_100,b@mail.com,2022/05/30,,
C101,b@mail.com,2022-08-16,25,
C_100,unknown,2023-09-29,30,
C_100,unknown,21/08/2023,30,F
C101,a@mail.com,13/08/2023,25,
C_100,b@mail.com,2022-11-03,30,F
C_100,b@mail.com,2023-08-12,,M
C101,a@mail.com,24/10/2022,,
C_100,a@mail.com,01/06/2022,30,M
C101,unknown,2023-07-26,,M
C101,b@mail.com,2022-01-24,,
C101,unknown,2022-08-24,30,F
C100,b@mail.com,2022/12/03,25,M
C101,a@mail.com,2022-11-08,25,
C_100,unknown,28/02/2023,25,
C_100,b@mail.com,2023/11/04,,M
C100,unknown,2022-08-08,25,
C_100,a@mail.com,2023/07/03,,
C100,a@mail.com,14/07/2022,25,
C101,b@mail.com,2023-04-05,,F
C100,b@mail.com,2022/01/31,30,F
C_100,a@mail.com,14/03/2023,,F
C100,a@mail.com,2023-08-30,25,F
C100,a@mail.com,2023-07-16,30,M
C101,unknown,06/03/2022,25,M
C_100,b@mail.com,12/01/2023,,
C101,unknown,2023-01-19,,
C100,a@mail.com,2022-12-01,,
C_100,b@mail.com,2023/06/05,30,F
C_100,unknown,2022-01-12,30,M
C100,b@mail.com,2022-03-13,25,F
C_100,unknown,2022-08-28,,M
C_100,b@mail.com,2023/11/13,,F
C100,unknown,2023-09-16,30,F
C_100,unknown,20/04/2023,25,F
C100,b@mail.com,27/06/2023,30,
C101,b@mail.com,2022/04/21,25,M
C100,unknown,26/09/2023,25,
C_100,unknown,2023-01-23,,M
C100,unknown,01/02/2023,25,F
C100,a@mail.com,24/11/2023,25,M
C_100,a@mail.com,15/09/2022,,M
C_100,a@mail.com,2022-10-26,25,M
C101,unknown,2023/01/09,,M
C_100,a@mail.com,2022/10/21,25,M
C_100,unknown,04/12/2022,25,M
C100,unknown,2023/03/14,,
C_100,a@mail.com,2023/08/22,25,
C_100,a@mail.com,2022-03-15,30,M
C100,a@mail.com,2023-11-18,,F
C_100,b@mail.com,2023-07-11,,
C100,a@mail.com,29/04/2022,25,F
C_100,unknown,29/09/2023,30,
C100,b@mail.com,2022-03-23,,M
C100,b@mail.com,27/03/2022,30,M
C101,b@mail.com,2023-08-26,25,F
C101,a@mail.com,2022/11/06,30,M
C101,unknown,2023/05/11,,
C100,a@mail.com,2022/11/09,,F
C100,a@mail.com,11/10/2022,30,
C100,a@mail.com,2023-11-22,25,
C100,b@mail.com,02/05/2023,30,
C101,unknown,25/10/2023,,F
C101,b@mail.com,2022/05/31,,F
C_100,unknown,2022/05/02,30,M
C101,b@mail.com,2022/09/11,25,M
C100,a@mail.com,2023/10/28,25,M
C101,a@mail.com,2022-06-30,30,F
C_100,unknown,2022-06-10,25,M
C_100,unknown,2022/09/03,,F
C_100,unknown,06/10/2023,25,
C_100,b@mail.com,2022/06/11,,
C_100,b@mail.com,2022-01-25,,F
C_100,unknown,2022-11-05,25,M
C100,a@mail.com,20/02/2022,25,M
C100,unknown,2022-06-22,,M
C101,a@mail.com,2022/01/12,,
C_100,b@mail.com,2023-07-13,25,F
